price,bed,bath,feet,address,new_flag,company,latitude,longitude,distance
400000,2.0,1.0,,"631 Academy St #5A,New York, NY 10034",True,A.N. SHELL REALTY,40.8656305,-73.9243671,9.680892614119823
1495000,2.0,2.0,1200.0,"319 E 50th St #7ED,New York, NY 10022",True,BROWN HARRIS STEVENS,40.7546097,-73.9676331,3.3853793861446384
1150000,0.0,,2898.0,"1748 Anthony Ave,Bronx, NY 10457",True,SUPREME POWER HOMES,40.8452507,-73.90369494619048,8.62142469995024
135000,0.0,1.0,687.0,"59-26 Bleecker Street UNIT C2,Ridgewood, NY 11385",True,SPARROW REALTORS LLC,,,
530000,2.0,2.0,606.0,"858 54th St #4D,Brooklyn, NY 11220",True,RE/MAX REAL ESTATE PROFESSIONA,40.63785195,-74.00476255000001,16.638657089542335
2120000,8.0,6.0,3750.0,"958 Madison St,Brooklyn, NY 11221",True,DOUGLAS ELLIMAN,40.688521300000005,-73.91922201308304,11.49688427404677
445000,2.0,2.0,1400.0,"125-10 Queens Blvd #1423,Kew Gardens, NY 11415",True,HATUKA PROPERTIES,40.7123428,-73.8265381,14.441977949800908
425000,2.0,1.0,,"157-63 17th Avenue UNIT Upper,Whitestone, NY 11357",True,KELLER WILLIAMS RLTY LANDMARK,,,
1950000,6.0,3.0,2820.0,"51 Sutton St,Brooklyn, NY 11222",True,CORCORAN,40.72469855,-73.9407526445,7.098111636359868
735000,4.0,3.0,2500.0,"7423 88th Rd,Jamaica, NY 11421",True,TOP NEST INC.,,,
225000,1.0,1.0,,"5800 Arlington Ave #6A,Bronx, NY 10471",True,COMPASS,40.90799495,-73.90575805145176,14.631735881658509
1375000,3.0,2.0,,"125 Eastern Pkwy #4E,Brooklyn, NY 11238",True,CORCORAN,40.67263925,-73.96469471690821,12.491300193154425
5795000,3.0,4.0,,"131 E 66th St #6/7A,New York, NY 10065",True,COMPASS,40.766598,-73.9647457,2.0752613772367337
2495000,3.0,3.0,,"135 Eastern Pkwy #10I,Brooklyn, NY 11238",True,CORCORAN,40.6725106,-73.96405236966206,12.50701602868246
499000,1.0,1.0,,"575 Park Ave #409,New York, NY 10065",True,CORCORAN,40.7651593,-73.9678623,2.213694224324583
3750000,3.0,4.0,,"880 5th Ave #4JK,New York, NY 10021",True,BROWN HARRIS STEVENS,40.770716,-73.9680959,1.5964180636659753
15995000,5.0,6.0,4621.0,"35 Hudson Yards #8301,New York, NY 10001",True,CORCORAN,40.75467375,-74.002222085563,4.429344573927744
199000,0.0,1.0,462.0,"15 Oliver St #2C,Brooklyn, NY 11209",True,EXIT REALTY TOP PROPERTIES,40.6197286,-74.0392109,19.316733145251867
249000,1.0,1.0,,"260-33 73rd Avenue UNIT 1,Glen Oaks, NY 11004",True,CENTURY 21 PREMIER,,,
1499999,3.0,3.0,1584.0,"1719 E 22nd St,Brooklyn, NY 11229",True,MADISONESTATES SOTHEBYS REALTY,40.6096543,-73.95111909117831,19.53585395210699
1880000,6.0,6.0,3261.0,"1407 Shore Pkwy,Brooklyn, NY 11214",True,HOMEMAX REALTY INC,40.5991449,-74.00622105,20.89642424423395
1488888,8.0,6.0,3600.0,"63 Titus Ave,Staten Island, NY 10306",True,TOSCANA PROPERTY LLC,40.5669752,-74.10705710053674,26.91323264640987
1488888,8.0,6.0,3600.0,"65 Titus Ave,Staten Island, NY 10306",True,TOSCANA PROPERTY LLC,40.5667869,-74.1071665390524,26.936091776196623
2295000,4.0,6.0,4300.0,"70 Utopia Ct,Staten Island, NY 10304",True,WONICA REALTORS & APPRAISERS,40.59408525,-74.1055408745044,24.176535734958307
575000,3.0,2.0,1280.0,"103 Moreland St,Staten Island, NY 10306",True,"ROBERT DEFALCO REALTY, INC.",40.5767836,-74.09516922144539,25.49813865533584
799999,3.0,2.0,1925.0,"97 Lyndale Ave,Staten Island, NY 10312",True,"ROBERT DEFALCO REALTY, INC.",40.54039185,-74.16229769142555,31.741855517099907
248000,1.0,1.0,900.0,"1100 Clove Rd #2M,Staten Island, NY 10301",True,OZANA REALTY GROUP,40.6189402,-74.10719764999999,21.869045450640964
679000,3.0,3.0,1638.0,"7 Sandalwood Dr,Staten Island, NY 10308",True,KELLER WILLIAMS REALTY STATEN ISLAND,40.562916900000005,-74.14758320000001,28.957006711976742
850000,1.0,1.0,702.0,"372 Central Park W #20H,New York, NY 10025",True,THE AGENCY,40.79296235,-73.96479896961364,0.9223035592609776
7495000,3.0,4.0,2653.0,"35 Hudson Yards #5904,New York, NY 10001",True,CORCORAN,40.75467375,-74.002222085563,4.429344573927744
1398000,4.0,3.0,,"63-06 138th Street,Flushing, NY 11367",True,JAMIE & CONNIE REAL ESTATE GRP,40.76117,-73.829368,12.024874289862142
4199000,3.0,3.0,2004.0,"525 Park Ave #3A,New York, NY 10065",True,DOUGLAS ELLIMAN,40.7638739,-73.9688009,2.356551935313786
729900,3.0,4.0,1.0,"13644 222nd St,Laurelton, NY 11413",True,LANCIANO PIZANTE,40.667735,-73.754412,22.27794744663455
530000,1.0,1.0,800.0,"415 Argyle Rd #5V,Brooklyn, NY 11218",True,ABACUS PROPERTIES,40.639215285714286,-73.96583185714285,16.20058335414622
599000,1.0,1.0,,"1270 5th Ave #11K,New York, NY 10029",True,HAUSEIT LLC,40.7957897,-73.9497938,1.961445954661592
599888,2.0,2.0,1100.0,"98-22 63rd Dr #2B,Rego Park, NY 11374",True,EXIT REALTY FIRST CHOICE,40.73101795,-73.85791786725977,11.08660320412694
750000,1.0,1.0,700.0,"165 W End Ave #11A,New York, NY 10023",True,DOUGLAS ELLIMAN,40.77702175,-73.98704736859827,1.8197130435037163
875000,2.0,1.0,,"410 Nostrand Ave #2R,Brooklyn, NY 11216",True,THE AGENCY,40.6851834,-73.9506984,11.193633856562688
3495000,4.0,4.0,3400.0,"910 5th Ave #2DE,New York, NY 10021",True,DOUGLAS ELLIMAN,40.7724157,-73.9665231,1.415423494920745
285000,2.0,1.0,829.0,"1604 Metropolitan Avenue UNIT 5A,Bronx, NY 10462",True,PARKCHESTER BRONX REALTY INC,,,
699999,2.0,2.0,,"1039 E 92nd Street,Brooklyn, NY 11236",True,SIGNATURE PREMIER PROPERTIES,40.6436915,-73.90739919999999,16.523511568705427
1950000,2.0,2.0,1227.0,"200 W 24th St #7B,New York, NY 10011",True,DOUGLAS ELLIMAN,40.7448012,-73.9955142,5.0302806605420844
615000,1.0,1.0,800.0,"345 Montgomery St #7D,Brooklyn, NY 11225",True,COMPASS,40.66572335,-73.95260571180899,13.321632329766224
3795000,4.0,5.0,3032.0,"530 E 76th St #36E,New York, NY 10021",True,DOUGLAS ELLIMAN,40.768234,-73.950073,2.422382672895508
460000,2.0,1.0,900.0,"104-20 68 UNIT A41,Forest Hills, NY 11375",True,RK CAPITAL GROUP LLC,,,
495000,0.0,1.0,468.0,"520 E 81st St #2K,New York, NY 10028",True,DOUGLAS ELLIMAN,40.77199575,-73.94829719728011,2.2274925374768326
549000,1.0,1.0,683.0,"202 Quentin Rd #2B,Brooklyn, NY 11223",True,REMAX EDGE,40.60576015,-73.97878572090242,19.934104594049185
799000,4.0,3.0,,"1071 E 233rd St #W,Bronx, NY 10466",True,WW REALTY GROUP,40.89003,-73.84609618848548,15.556675966115964
428000,2.0,1.0,1000.0,"64-74 Saunders St #3B,Rego Park, NY 11374",True,EXIT REALTY FIRST CHOICE,40.72779645,-73.8592066664294,11.194843973697076
350000,2.0,1.0,950.0,"30-11 Parsons Blvd #7J,Flushing, NY 11354",True,INTEGRITY CORE REALTY,40.7701114,-73.82405963813527,12.28823623227062
1250000,4.0,4.0,2400.0,"87-76 160th Street,Jamaica, NY 11432",True,KELLER WILLIAMS REALTY GREATER,40.7074525,-73.80182725254267,16.491671047284935
1488000,4.0,3.0,1584.0,"7418 Colonial Rd,Brooklyn, NY 11209",True,REALTY FIRST RESIDENTIAL,40.63306725,-74.03332220136878,17.754044037160362
175000,1.0,1.0,665.0,"26 Metropolitan Oval UNIT 3A,Bronx, NY 10462",True,RC HOUSE SALES REALTY CORP.,,,
689000,3.0,1.0,1280.0,"1456 E 57th St,Brooklyn, NY 11234",True,FILLMORE REAL ESTATE LTD,40.617968000000005,-73.92020050205633,18.998412486030773
549999,2.0,1.0,1182.0,"11127 144th St,Jamaica, NY 11435",True,MC REALTY CONSULTING & MANAGEMENT INC,,,
199000,0.0,1.0,500.0,"99-45 67th Rd #104,Forest Hills, NY 11375",True,EXP REALTY NYC,,,
875000,4.0,3.0,1725.0,"109-67 131st Street,South Ozone Park, NY 11420",True,PRESTIGE HOMES NY INC,,,
1355000,5.0,3.0,2224.0,"1806 W 8th St,Brooklyn, NY 11223",True,WINZONE REALTY INC,40.60299285,-73.98094479093137,20.24992639926061
1345000,1.0,2.0,916.0,"308 E 72nd St #6E,New York, NY 10021",True,COMPASS,40.7684847,-73.958014,2.037789093554326
958888,2.0,3.0,1600.0,"8818 74th Ave,Glendale, NY 11385",True,DANIEL GALE SOTHEBY'S INTERNATIONAL REALTY,40.700335,-73.891437,11.433112877381362
3050000,2.0,2.0,1231.0,"30 W 63rd St #16VW,New York, NY 10023",True,DOUGLAS ELLIMAN,40.7710889,-73.9816965,1.923428121404684
3995000,4.0,4.0,,"35 E 75th St #10E,New York, NY 10021",True,DOUGLAS ELLIMAN,40.7736729,-73.9636064,1.3280603071812769
5750000,4.0,4.0,,"37 W 12th St #4J,New York, NY 10011",True,COMPASS,40.73548775,-73.99595510325838,5.983434775123145
220000,1.0,1.0,652.0,"180 Van Cortlandt Park S #6K,Bronx, NY 10463",True,"FOTINI P LIAPERDOS, LREB",40.88610235,-73.89933844909058,12.635128441218203
1850000,4.0,3.0,,"10 Mitchell Pl #2CDF,New York, NY 10017",True,DOUGLAS ELLIMAN,40.753340083333335,-73.96628666666666,3.5299560224516746
1625000,2.0,2.0,959.0,"635 W 42nd St #32J,New York, NY 10036",True,SOTHEBY'S INTERNATIONAL REALTY,40.7616697,-73.9998589,3.7242427172709824
2250000,1.0,2.0,,"35 E 76th St #1418,New York, NY 10021",True,COLDWELL BANKER WARBURG,40.774381,-73.96299019274056,1.27055361432182
1200000,9.0,7.0,6000.0,"439 E 45th Street UNIT 6,Brooklyn, NY 11203",True,MITRA HAKIMI REALTY GROUP LLC,,,
1200000,8.0,4.0,,"2143 Strauss Street,Brooklyn, NY 11212",True,CENTURY 21 MILESTONE REALTY,40.6614119,-73.91422886288082,14.473795769026552
300000,,,,"433 Warwick St,Brooklyn, NY 11207",True,RE/MAX REAL ESTATE PROFESSIONA,40.67299545454545,-73.88563254545454,14.272624426434575
2688888,3.0,3.0,3600.0,"151-06 25th Avenue,Flushing, NY 11354",True,UNITED REALTY ASSOCIATES,,,
799000,0.0,4.0,,"118-29 191st St,Saint Albans, NY 11412",True,"COMPASS GREATER NY, LLC",40.693161,-73.760707,20.288764367051236
460000,3.0,2.0,1408.0,"132 Montreal Ave,Staten Island, NY 10306",True,VYLLA HOMES,40.562417100000005,-74.13135095341114,28.311222279716368
1199000,4.0,4.0,2496.0,"160 Pittsville Ave,Staten Island, NY 10307",True,"ROBERT DEFALCO REALTY, INC.",40.506516038461534,-74.24636226923077,38.861263851154405
189000,1.0,1.0,800.0,"4200 Herkimer Place UNIT 7G,Bronx, NY 10470",True,HENRY DJONBALAJ REAL ESTATE,,,
1736000,2.0,2.0,1027.0,"515 E 72nd St #4P,New York, NY 10021",True,BERKSHIRE HATHAWAY HOMESERVICES NEW YORK PROPERTIES,40.7667625,-73.9531214,2.404455021467247
800000,,,,"429 Warwick St,Brooklyn, NY 11207",True,RE/MAX REAL ESTATE PROFESSIONA,40.67308863636363,-73.88565636363637,14.26261325357249
255000,1.0,1.0,,"42-30 Douglaston Parkw UNIT 3P,Flushing, NY 11363",True,RE/MAX CITY SQUARE,,,
1175000,5.0,3.0,,"144-16 Tuskegee Airmen Way,Jamaica, NY 11435",True,BERKSHIRE HATHAWAY,40.6972684,-73.7987507,17.325118836644943
4995000,3.0,4.0,2185.0,"200 E 69th St #44A,New York, NY 10021",True,COMPASS,40.76768,-73.961925,2.006645932207048
449000,2.0,1.0,1200.0,"2425 Kings Hwy #E16,Brooklyn, NY 11229",True,J SIKAR REALTY,40.6131376,-73.9494021,19.161672971657055
1299000,7.0,2.0,3328.0,"1634 Hering Avenue,Bronx, NY 10461",True,EXIT REALTY PRIVATE CLIENT,40.84885805,-73.84773773746849,12.392736772091876
479000,2.0,1.0,950.0,"100-11 67th Road UNIT 102,Flushing, NY 11375",True,DANIEL GALE SOTHEBYS INTL RLTY,,,
1189000,4.0,3.0,,"196-11 100 Avenue,Jamaica, NY 11423",True,CENTURY 21 MILESTONE REALTY,,,
799999,,,,"75 Poughkeepsie Ct,Staten Island, NY 10312",True,"ROBERT DEFALCO REALTY, INC.",40.52536795715811,-74.17090069573048,33.54790355783207
319000,2.0,1.0,,"84-70 129 Street UNIT 4B,Kew Gardens, NY 11415",True,EXP REALTY,,,
699000,5.0,2.0,1968.0,"645 Mead Street,Bronx, NY 10460",True,YOURHOMESOLD GUARANTEED REALTY,40.8428936,-73.86611927971393,10.747340641054103
259000,2.0,1.0,850.0,"2220 Burnett St #2F,Brooklyn, NY 11229",True,TRACEY REAL ESTATE,40.6020768,-73.9330721,20.540140927826744
699000,0.0,1.0,2470.0,"3018 Richmond Ter,Staten Island, NY 10303",True,RE/MAX EDGE,40.63723475,-74.1605845,23.10060483921489
699900,2.0,2.0,,"939 E 43rd Street,Brooklyn, NY 11234",True,EXIT ALL SEASONS REALTY,40.63154861538462,-73.93491351923076,17.28225214841291
3995000,4.0,4.0,,"10 W 66th St #23D,New York, NY 10023",True,BROWN HARRIS STEVENS,40.7725184,-73.98422367365187,1.9389771856154931
725000,0.0,1.0,,"249 8th Ave #9D,New York, NY 10011",True,REDFIN REAL ESTATE,40.7450247,-73.9989294,5.146967046475095
699000,2.0,2.0,1150.0,"37-30 83rd St #1D,Jackson Heights, NY 11372",True,THE AGENCY,40.748806,-73.8835145593055,8.213546755340243
499000,1.0,1.0,815.0,"720 Fort Washington Ave #1Z,New York, NY 10040",True,COMPASS,40.8578028,-73.93454980381895,8.561538192393588
3180000,8.0,8.0,5000.0,"56-15 Van Cleef Street,Flushing, NY 11368",True,E REALTY INTERNATIONAL CORP,,,
1275000,5.0,2.0,2792.0,"236 45th St,Brooklyn, NY 11220",True,REALTY QUEST NEW YORK INC,40.65117515,-74.01321809823048,15.348113211277395
965000,4.0,3.0,1800.0,"2049 Haring St,Brooklyn, NY 11229",True,ILITE REALTY INC,40.6015883,-73.94085435,20.509081707960533
1698000,4.0,3.0,,"43-22 91st,Elmhurst, NY 11373",True,RE/MAX TEAM,40.74271335,-73.8740492678145,9.24427532571456
699900,3.0,2.0,1485.0,"248-02 87th Avenue,Bellerose, NY 11426",True,REALTY CONNECT USA LLC,,,
345000,2.0,1.0,,"219-10 74th Avenue 2nd FL,Bayside, NY 11364",True,VORO LLC,,,
168000,0.0,1.0,,"226-26 Union Turnpike UNIT 6A,Oakland Gardens, NY 11364",True,HOMESMART PREMIER LIVING RLTY,,,
599000,4.0,3.0,,"143-11 105th Avenue,Jamaica, NY 11435",True,CHARLES RUTENBERG REALTY INC,40.6963921,-73.8028405,17.096672499745974
1179000,6.0,5.0,,"191-35 115th Drive,Saint Albans, NY 11412",True,SKYLIGHT REAL ESTATE CONSULTAN,40.69505755,-73.75998440080524,20.23643909176605
1082260,5.0,4.0,3015.0,"16035 99th Street,Jamaica, NY 11414",True,REALHOME SERVICES & SOLUTIONS,,,
485000,1.0,1.0,803.0,"4465 Douglas Avenue UNIT 15M,Bronx, NY 10471",True,KELLER WILLIAMS NYC,,,
632000,3.0,2.0,1600.0,"116-39 224 Street,Jamaica, NY 11411",True,CENTURY 21 MILESTONE REALTY,,,
518000,2.0,1.0,,"73-20 Austin Street UNIT 1E,Forest Hills, NY 11375",True,RE/MAX CITY SQUARE,,,
1210000,7.0,3.0,3592.0,"1417 Fteley Avenue,Bronx, NY 10472",True,EXP REALTY,40.8350458,-73.87316524698136,9.756478544509582
1298000,3.0,2.0,2832.0,"131-09 Liberty Avenue,South Richmond Hill, NY 11419",True,KELLER WILLIAMS LEGENDARY,,,
699000,3.0,3.0,2172.0,"2063 Turnbull Avenue,Bronx, NY 10473",True,EXIT REALTY PREMIUM,40.82369575,-73.85291475308179,10.637465064809128
699000,3.0,2.0,1728.0,"1665 Waring Avenue,Bronx, NY 10469",True,KELLER WILLIAMS REALTY NYC GRP,40.86100385,-73.83734735031993,13.895280592918574
479000,3.0,2.0,1400.0,"4525 Henry Hudson Pkwy W #B103,Bronx, NY 10471",True,MODA REALTY,40.891473,-73.90915257404029,12.823365059775837
925000,1.0,1.0,605.0,"526 Union Ave #605,Brooklyn, NY 11211",True,MNS,40.716382,-73.95189252380952,7.754641914434998
579999,3.0,2.0,1122.0,"114-53 170th Street,Jamaica, NY 11434",True,FAVE REALTY INC,,,
398000,1.0,1.0,700.0,"136-05 Sanford Avenue UNIT 1R,Flushing, NY 11355",True,EAST COAST REALTORS INC,,,
1188000,3.0,3.0,,"166-43 21st Avenue,Flushing, NY 11357",True,PREMIUM PROPERTIES INC,,,
848000,3.0,2.0,1380.0,"75-06 Utopia Parkway,Flushing, NY 11366",True,HALO REALTY PROPERTIES LLC,,,
1595000,1.0,2.0,1230.0,"30 Main St #3H,Brooklyn, NY 11201",True,ARCHPOINT ADVISORY TEAM,40.7037529,-73.99109058548012,9.235600140499892
888000,2.0,1.0,,"23-05 24th Ave #3C,Astoria, NY 11105",True,COMPASS,40.7773499,-73.9225597,3.9543700281214735
3995000,3.0,3.0,2650.0,"28 Vestry St #1C,New York, NY 10013",True,SERHANT.,40.7227619,-74.0084812,7.709138994229214
649999,3.0,1.0,1200.0,"501 W 138th St #23,New York, NY 10031",True,KARL MOHAN REALTY GROUP,40.8210606,-73.9511332,4.248563693778267
3850000,3.0,3.0,2173.0,"80 Riverside Blvd #10B,New York, NY 10069",True,NEST SEEKERS INTERNATIONAL,40.7751167,-73.99028351486912,2.162237655196344
590000,2.0,2.0,1100.0,"2818 W 17th St #1B,Brooklyn, NY 11224",True,EXP REALTY BKNY,40.57841995,-73.98539734626952,22.995906348409637
559000,2.0,1.0,,"62 Park Ter W #A37,New York, NY 10034",True,"PREVU REAL ESTATE, LLC",40.8711251,-73.9174014,10.473993581288868
290000,1.0,1.0,700.0,"2600 E 21st St #202,Brooklyn, NY 11235",True,AMERIHOMES REALTY OF NY INC,40.58919531707317,-73.94853031707316,21.817796775583574
720000,1.0,1.0,725.0,"201 E 25th St #9G,New York, NY 10010",True,THE AGENCY,40.7400913,-73.981896,5.127638361621528
4200000,1.0,2.0,1060.0,"157 W 57th St #32A,New York, NY 10019",True,COMPASS,40.76507142857143,-73.978746,2.392147113345804
825000,3.0,2.0,,"9615 Shore Rd #1F,Brooklyn, NY 11209",True,NY LIVING SOLUTIONS,40.61548505,-74.03752743916662,19.722618271071266
1150000,1.0,1.0,717.0,"1080 Lorimer St #C,Brooklyn, NY 11222",True,SERHANT.,40.727465,-73.95379975,6.5151763691518125
6385000,3.0,3.0,3069.0,"390 W End Ave #4J,New York, NY 10024",True,COMPASS,40.78374595,-73.98049427961273,1.0413378479759308
1635000,2.0,2.0,,"304 W 75th St #12AC,New York, NY 10023",True,ARGO RESIDENTIAL,40.78177435,-73.98371206278965,1.353282636448239
335000,1.0,1.0,,"67-76 Booth St #7M,Forest Hills, NY 11375",True,DOUGLAS ELLIMAN,,,
4986000,7.0,7.0,4715.0,"217 E 30th St,New York, NY 10016",True,HOMEDAX REAL ESTATE,40.74301745,-73.97903345617412,4.759565088458613
1588000,3.0,3.0,,"154-23 28 Avenue,Flushing, NY 11354",True,MAUREEN FOLAN R E GROUP LLC,,,
1699000,3.0,3.0,,"142-23 Booth Memorial Avenue,Flushing, NY 11355",True,KELLER WILLIAMS RLTY LANDMARK,,,
1148888,5.0,1.0,,"189-08 42 Avenue,Flushing, NY 11358",True,MAUREEN FOLAN R E GROUP LLC,,,
648888,3.0,2.0,,"163-10 71st Avenue UNIT 3,Fresh Meadows, NY 11365",True,DOUGLAS ELLIMAN REAL ESTATE,,,
675000,2.0,2.0,716.0,"132-49 41st Road UNIT 6A,Flushing, NY 11355",True,EXIT REALTY TEAM,,,
947000,3.0,2.0,1624.0,"11415 115th St,Jamaica, NY 11420",True,R NEW YORK,,,
265000,1.0,1.0,575.0,"5355 Henry Hudson Pkwy #1C,Bronx, NY 10471",True,DOUGLAS ELLIMAN,40.9011832,-73.903681,13.996128584554308
1095000,3.0,3.0,1733.0,"838 Quincy St #1,Brooklyn, NY 11221",True,COMPASS,40.6896375,-73.92595649077971,11.186759465369668
5650000,2.0,3.0,1475.0,"27 E 79th St #5,New York, NY 10075",True,CORCORAN,40.7767402,-73.96232344099869,1.0550967852233029
4650000,5.0,3.0,3860.0,"632 2nd St,Brooklyn, NY 11215",True,GARFIELD REALTY,40.6691082,-73.97431439400279,12.889800237515797
289000,3.0,1.0,960.0,"59 Barker St,Staten Island, NY 10310",True,SIMA PROPERTIES,40.63585405,-74.12126277186499,21.01795267327948
309000,1.0,1.0,836.0,"145 Lincoln Ave #6A,Staten Island, NY 10306",True,EXP REALTY,40.5790428,-74.10759804244887,25.73426788832983
2995000,2.0,2.0,1748.0,"360 Furman St #1206,Brooklyn, NY 11201",True,ARCHPOINT ADVISORY TEAM,40.69360305,-74.00054042784278,10.518599694949328
2850000,3.0,2.0,,"60 Gramercy Park N #9G,New York, NY 10010",True,BROWN HARRIS STEVENS,40.737913,-73.9849697,5.425197553242508
6250000,4.0,4.0,3136.0,"1228 Madison Ave #4,New York, NY 10128",True,COMPASS,40.7826012,-73.95786334609551,0.9221144942087198
530000,1.0,1.0,707.0,"125 Ashland Pl #12C,Brooklyn, NY 11201",True,GOSEN PROPERTIES,40.6924035,-73.97872815,10.330570015427714
3025000,3.0,3.0,1786.0,"11C Plan in Quay Tower,Brooklyn, NY 11201",True,SERHANT,,,
2499000,7.0,5.0,4557.0,"2719 Whitman Dr,Brooklyn, NY 11234",True,TREE OF LIFE REALTY & MGMT LLC,40.604997350000005,-73.91065695,20.58364857133983
6495000,5.0,4.0,3700.0,"50 W 84th St,New York, NY 10024",True,BROWN HARRIS STEVENS,40.78464115,-73.9723602,0.3475886846121381
525000,0.0,1.0,350.0,"225 Central Park N #514,New York, NY 10024",True,DOUGLAS ELLIMAN,40.7996582244898,-73.95605134693878,1.919109431960777
4100000,4.0,4.0,2791.0,"200 Water St,Brooklyn, NY 11201",True,ARCHPOINT ADVISORY TEAM,40.7028927,-73.98576596157736,9.246670437675954
875000,3.0,2.0,840.0,"68 McClean Ave,Staten Island, NY 10305",True,EXIT REALTY PROFESSIONALS,40.59869715,-74.0638634,22.2194008497968
529000,2.0,2.0,1050.0,"3015 Harding Avenue,Bronx, NY 10465",True,AMERIHOME REALTY CORP.,40.81682805,-73.81171484999999,13.674586768707062
2398000,10.0,5.0,2000.0,"6923 20th Ave,Brooklyn, NY 11204",True,REMAX REAL ESTATE PROFESSIONALS,40.6136333,-73.98849507100228,19.116514210260096
815000,3.0,2.0,2220.0,"1287 E 53rd St,Brooklyn, NY 11234",True,TALK OF THE TOWN REALTY,40.62732515,-73.92455392164247,17.90515462825246
289000,0.0,1.0,,"444 E 87th St #4G,New York, NY 10128",True,CORCORAN,40.77704879591837,-73.94790685714285,1.9381992730612791
830000,0.0,1.0,490.0,"22 N 6th St #20E,Brooklyn, NY 11249",True,SOTHEBY'S INTERNATIONAL REALTY,40.720024,-73.96333029141324,7.23773837402063
1160000,2.0,2.0,1045.0,"2280 Frederick Douglass Blvd #6I,New York, NY 10027",True,COMPASS,40.8084498,-73.9521714,2.92883425938346
3749500,3.0,4.0,1770.0,"196 Orchard St #10C,New York, NY 10002",True,DOUGLAS ELLIMAN,40.722304,-73.9879659,7.167790484506474
1195000,0.0,1.0,609.0,"196 Orchard St #4P,New York, NY 10002",True,DOUGLAS ELLIMAN,40.722304,-73.9879659,7.167790484506474
6750000,3.0,4.0,2862.0,"260 W Broadway #4B5B,New York, NY 10013",True,BROWN HARRIS STEVENS,,,
529000,1.0,1.0,,"511 Evergreen Ave #4F,Brooklyn, NY 11221",True,COMPASS,40.690590666666665,-73.915841,11.39080997051054
2215000,2.0,2.0,1091.0,"202 Broome St #8F,New York, NY 10002",True,CORCORAN,40.7176158,-73.98728724271628,7.662974544552641
195000,,,,"724 E 235th St,Bronx, NY 10466",True,RE/MAX ELITE,40.894525,-73.85574650000001,15.419931612881555
225000,,,,"599 Ashford St,Brooklyn, NY 11207",True,RE/MAX ELITE,40.66727715625,-73.88332290625,14.922712914653854
399000,0.0,1.0,,"205 E 63rd St #5H,New York, NY 10065",True,COMPASS,40.7639362,-73.9641732,2.374738130659131
595000,2.0,1.0,990.0,"860 W 181st St #43,New York, NY 10033",True,CORCORAN,40.8511846,-73.9406333,7.701541800634503
1750000,0.0,1.0,20000.0,"38-18 31st St,Long Island City, NY 11101",True,HALVATZIS REALTY,,,
4288000,7.0,5.0,4074.0,"8101 Colonial Rd,Brooklyn, NY 11209",True,COMPASS,40.628233,-74.034883,18.305439819018424
840000,2.0,2.0,1050.0,"7601 14th Ave #2A,Brooklyn, NY 11228",True,CALABRESE REAL ESTATE,40.618223,-74.00587,18.80065911801895
469000,0.0,1.0,,"201 W 21st St #11D,New York, NY 10011",True,KELLER WILLIAMS NYC,40.7430253,-73.9968208,5.256131711005723
1200000,1.0,1.0,875.0,"50 Park Ave #12G,New York, NY 10016",True,COMPASS,42.64455275438035,-73.76042642001842,207.2491797527516
3100000,3.0,2.0,,"173-175 Riverside Dr W #4H,New York, NY 10024",True,CORCORAN,40.7963513,-73.974553,1.357756760494964
2800000,12.0,4.0,3300.0,"1392 Madison St,Brooklyn, NY 11237",True,MIRACLE CAPITAL,40.6976124,-73.91032788788618,10.878098849840391
350000,3.0,1.0,,"552 W 141st St #5A,New York, NY 10031",True,KELLER WILLIAMS NYC,40.82335125,-73.9515759065987,4.476647828367946
1088888,4.0,4.0,2200.0,"126 Tyrrell St,Staten Island, NY 10307",True,TOSCANA PROPERTY LLC,40.5121468,-74.24856317046522,38.47919659706491
578000,3.0,1.0,,"92-21 76th Street,Woodhaven, NY 11421",True,ERA/TOP SERVICE REALTY INC,40.6850445,-73.8639136313817,14.183137475786154
380000,0.0,,600.0,"51 Hill St,Brooklyn, NY 11208",True,SOWAE CORP,40.6789306,-73.87131145000001,14.355704081297214
1358000,6.0,3.0,2310.0,"2401 37th Ave,Long Island City, NY 11101",True,KELLER WILLIAMS LEGENDARY,,,
1800000,2.0,2.0,1280.0,"400 E 54th St #14C,New York, NY 10022",True,DOUGLAS ELLIMAN,40.7560875,-73.9640348,3.2407501731774087
1450000,1.0,2.0,1000.0,"300 E 74th St #28C,New York, NY 10021",True,CORCORAN,40.7698782,-73.9572384,1.929661874646724
675000,1.0,1.0,,"302 W 79th St #2C,New York, NY 10024",True,DOUGLAS ELLIMAN,40.78436524999999,-73.98191435154851,1.1532503948356834
675000,2.0,1.0,,"100 Overlook Ter #412,New York, NY 10040",True,CORCORAN,40.8562126,-73.93494559257556,8.383943174017125
569000,3.0,2.0,20930.0,"9740 62nd Dr #7J,Rego Park, NY 11374",True,EAST COAST REALTY PARTNERS BY ZARINA,40.7309323,-73.8645828,10.623264219473878
319000,1.0,1.0,,"6538 Booth St #2F,Flushing, NY 11374",True,EXIT REALTY ONE,,,
340000,1.0,1.0,650.0,"43-15 46th St #F10,Sunnyside, NY 11104",True,WELCOME HOME REAL ESTATE,40.744295,-73.91818416091216,6.1982924057703945
7999000,4.0,4.0,2372.0,"PH1A Plan in 101 West 14th,New York, NY 10011",True,101 WEST 14TH,,,
